,avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_surge,phone,surge_pct,trips_in_first_30_days,luxury_car_user,weekday_pct,dayssince,Winterfell,Astapor
35154,4.03,5.0,4.5,1.0,True,0.0,2,False,50.0,179,1,0
43761,15.28,5.0,4.0,1.0,True,0.0,1,True,0.0,177,1,0
25726,3.54,4.6,4.8,1.0,False,0.0,4,True,87.5,173,1,0
4193,5.35,4.0,5.0,1.0,True,0.0,3,False,60.0,153,1,0
25181,3.79,4.8,3.7,1.03,False,5.6,17,True,94.4,181,1,0
35340,1.47,4.5,5.0,1.0,False,0.0,0,False,50.0,165,0,1
2468,12.59,4.8,5.0,1.04,True,4.0,2,False,96.0,160,0,0
46699,2.38,4.9,4.7,1.04,False,9.4,9,True,43.8,163,0,0
11587,20.26,5.0,4.601559291274656,1.0,True,0.0,1,False,50.0,173,0,1
9989,0.85,5.0,5.0,1.0,True,0.0,0,True,0.0,157,0,0
15389,4.51,4.8,4.0,1.05,False,20.0,1,True,40.0,157,0,0
20405,0.95,5.0,5.0,1.0,False,0.0,1,False,100.0,176,1,0
49316,6.42,5.0,5.0,1.0,True,0.0,4,False,75.0,153,1,0
27053,1.93,4.7,4.6,1.08,False,20.0,5,False,80.0,171,1,0
37204,3.43,4.6,4.2,1.0,False,0.0,12,False,72.7,180,1,0
5353,1.82,5.0,4.0,1.42,False,33.3,3,False,0.0,179,0,1
49765,10.82,5.0,4.3,1.0,False,0.0,2,False,33.3,174,1,0
4666,7.18,5.0,4.0,1.0,False,0.0,0,False,0.0,162,0,1
36612,6.54,3.8,5.0,1.0,True,0.0,3,True,0.0,158,1,0
28502,8.75,4.6,5.0,1.03,False,11.1,0,False,22.2,153,1,0
26884,4.57,5.0,5.0,1.0,True,0.0,0,True,100.0,164,0,1
8420,5.6,4.7,3.8,1.29,False,14.3,3,False,14.3,164,1,0
16183,1.07,4.8,5.0,1.0,True,0.0,4,False,50.0,174,0,0
19986,1.93,5.0,4.601559291274656,1.0,False,0.0,0,False,100.0,152,1,0
13348,2.79,5.0,4.601559291274656,1.0,True,0.0,1,False,66.7,171,1,0
45397,5.3,4.7,3.8,1.0,False,0.0,12,False,66.7,176,1,0
24103,8.67,5.0,4.601559291274656,1.0,True,0.0,0,False,0.0,180,0,1
31507,10.02,5.0,4.601559291274656,1.0,False,0.0,1,False,100.0,154,0,0
37844,9.86,5.0,5.0,1.0,False,0.0,0,False,0.0,157,1,0
28943,1.92,4.9,4.6,1.24,False,21.1,5,True,42.1,174,0,1
21557,4.24,4.9,5.0,1.0,False,0.0,2,True,83.3,171,0,0
36846,2.56,5.0,4.0,1.13,False,50.0,2,False,0.0,170,1,0
37262,3.93,5.0,5.0,1.21,False,30.4,11,True,73.9,158,1,0
6839,5.91,4.6,4.0,1.0,False,0.0,4,True,92.3,154,1,0
44738,8.99,4.8,4.7,1.0,False,0.0,1,True,60.0,167,0,1
4129,4.84,5.0,5.0,1.0,False,0.0,3,True,33.3,171,0,1
28355,17.25,5.0,5.0,1.0,False,0.0,0,True,100.0,176,1,0
41416,3.63,5.0,5.0,1.0,True,0.0,1,False,100.0,180,1,0
4657,13.34,5.0,5.0,1.0,False,0.0,1,True,100.0,176,1,0
22257,0.65,5.0,4.0,1.0,False,0.0,0,True,33.3,174,0,1
45334,17.22,5.0,4.601559291274656,1.0,True,0.0,0,False,100.0,168,1,0
22209,3.17,5.0,4.8,1.08,True,10.5,3,False,89.5,171,0,1
32783,2.37,5.0,5.0,1.5,True,50.0,2,False,50.0,163,1,0
34694,19.7,5.0,5.0,1.0,False,0.0,1,False,0.0,171,1,0
16531,2.03,4.9,4.1,1.01,False,5.0,9,True,55.0,155,0,0
29332,36.17,5.0,4.601559291274656,1.0,True,0.0,0,True,100.0,152,1,0
17118,3.09,4.8,5.0,1.0,True,0.0,2,True,100.0,168,1,0
3597,0.36,5.0,4.601559291274656,1.0,True,0.0,1,False,100.0,169,0,1
40927,3.5,5.0,5.0,1.0,True,0.0,2,True,100.0,170,1,0
47193,2.49,4.8,3.0,1.01,False,3.5,2,False,47.4,157,1,0
46192,5.12,5.0,5.0,1.0,True,0.0,1,True,100.0,157,1,0
41574,3.98,5.0,4.3,1.0,False,0.0,1,True,33.3,173,0,1
18760,3.2,5.0,4.0,1.04,True,16.7,4,False,83.3,173,1,0
31216,2.51,4.7,4.6,1.02,False,4.8,7,True,59.5,159,0,1
46187,7.3,4.8,5.0,1.0,True,0.0,0,True,80.0,153,1,0
5854,3.57,4.9,5.0,1.0,False,0.0,3,True,62.5,156,1,0
35576,3.13,4.5,4.8,1.0,False,0.0,3,False,66.7,158,1,0
48254,6.67,5.0,4.601559291274656,1.0,False,0.0,0,False,0.0,160,1,0
16476,3.17,5.0,5.0,1.0,True,0.0,1,True,100.0,175,1,0
24043,2.12,5.0,4.601559291274656,1.0,False,0.0,1,True,0.0,163,0,1
37168,4.78,4.9,4.2,1.16,True,7.7,7,False,30.8,176,1,0
32912,8.52,5.0,4.3,1.0,False,0.0,2,True,33.3,166,0,0
33196,15.56,5.0,5.0,1.0,False,0.0,0,False,100.0,167,1,0
25035,4.28,4.7,5.0,1.0,False,0.0,1,True,11.1,158,1,0
25066,7.92,4.5,5.0,1.0,True,0.0,2,False,0.0,164,0,1
32857,5.13,5.0,5.0,1.0,False,0.0,2,False,33.3,152,0,1
39147,4.07,5.0,5.0,1.0,False,0.0,1,False,100.0,165,0,1
26324,1.86,3.0,5.0,1.0,False,0.0,2,False,50.0,181,1,0
20947,1.37,5.0,5.0,1.0,True,0.0,0,False,40.0,175,0,1
46631,6.17,4.9,4.9,1.03,False,2.3,12,True,76.7,172,0,0
32010,3.93,4.7,4.4,1.0,False,0.0,2,False,60.0,174,1,0
7855,3.64,4.5,3.2,1.07,False,9.5,6,False,81.0,166,1,0
40888,3.11,5.0,4.2,1.13,False,20.0,4,True,70.0,174,1,0
49932,4.52,4.4,5.0,1.11,False,11.1,3,True,77.8,155,1,0
12168,3.29,4.5,5.0,1.31,False,50.0,0,True,50.0,176,1,0
7124,4.09,4.5,4.7,1.13,False,20.0,2,False,85.0,156,0,0
1433,4.64,5.0,5.0,1.0,False,0.0,3,False,100.0,154,1,0
42729,6.94,5.0,5.0,1.0,True,0.0,2,False,25.0,164,1,0
46950,4.17,4.7,3.5,1.09,False,9.1,0,True,63.6,163,0,0
20276,4.38,4.3,4.3,1.0,False,0.0,4,False,46.7,179,1,0
31577,2.95,5.0,5.0,1.0,True,0.0,2,False,87.5,170,0,0
25156,9.29,5.0,4.0,1.0,False,0.0,1,True,100.0,162,0,1
45237,6.4,5.0,4.601559291274656,1.0,False,0.0,1,True,100.0,156,0,1
3302,2.1,5.0,4.601559291274656,2.0,False,100.0,1,False,0.0,158,0,1
33266,2.35,5.0,5.0,1.0,False,0.0,4,False,25.0,158,1,0
23134,4.09,4.8,4.0,1.0,False,0.0,2,False,20.0,178,0,0
28073,5.28,4.7,4.7,1.05,False,9.1,4,False,51.5,164,1,0
38443,4.26,4.8,4.5,1.04,False,10.0,8,True,80.0,153,0,1
38658,2.56,4.8,5.0,1.1,False,20.0,5,False,60.0,151,1,0
2141,11.32,5.0,5.0,1.0,False,0.0,0,True,100.0,164,0,0
49715,21.17,5.0,4.601559291274656,1.0,False,0.0,1,True,0.0,158,1,0
45269,5.1,4.4,4.0,1.0,False,0.0,1,False,57.1,166,1,0
33868,1.65,4.5,5.0,1.0,False,0.0,5,False,50.0,173,1,0
8249,5.3,5.0,5.0,1.1,False,20.0,2,True,80.0,154,1,0
44357,2.03,5.0,4.0,1.0,False,0.0,0,False,100.0,175,0,0
3257,10.43,5.0,5.0,1.92,False,33.3,3,True,100.0,163,1,0
44166,3.09,4.9,3.8,1.22,True,11.1,0,False,66.7,168,0,1
19034,1.8,4.4,5.0,1.0,False,0.0,2,True,83.3,178,0,1
8091,3.69,4.8,4.9,1.04,False,2.6,9,False,74.4,152,1,0
27033,13.72,5.0,4.601559291274656,1.0,False,0.0,1,False,100.0,156,0,1
1011,11.11,5.0,4.601559291274656,1.0,False,0.0,1,False,100.0,175,1,0
48022,2.24,4.77815819594771,5.0,1.0,False,0.0,1,True,0.0,163,1,0
28749,3.38,5.0,4.601559291274656,1.0,True,0.0,0,False,100.0,181,0,1
3827,2.59,4.6,5.0,1.22,True,33.3,0,False,44.4,161,0,0
32855,2.02,5.0,5.0,1.0,False,0.0,1,False,0.0,165,1,0
46273,7.88,5.0,5.0,1.0,False,0.0,2,False,100.0,159,0,1
13900,5.89,5.0,3.0,1.0,False,0.0,0,True,100.0,160,0,0
41815,7.4,4.0,3.3,1.0,False,0.0,3,False,66.7,175,1,0
38562,17.65,5.0,4.0,1.0,False,0.0,0,True,100.0,181,1,0
38974,6.08,5.0,5.0,1.25,False,33.3,0,True,0.0,171,1,0
20480,12.87,5.0,5.0,1.0,False,0.0,1,False,100.0,159,0,1
13492,4.53,4.7,5.0,1.0,False,0.0,3,True,87.5,160,1,0
22993,5.32,4.8,4.9,1.03,False,6.7,5,False,86.7,164,0,0
38271,11.74,4.77815819594771,5.0,1.0,False,0.0,0,False,0.0,152,0,0
46779,5.64,5.0,4.5,1.0,False,0.0,1,True,100.0,163,0,1
40230,4.22,5.0,5.0,2.0,False,100.0,1,False,0.0,167,0,0
9340,5.11,4.8,4.2,1.2,True,10.0,0,False,80.0,159,0,0
3626,3.05,5.0,4.7,1.0,False,0.0,5,False,22.2,163,0,1
25919,18.68,5.0,4.601559291274656,1.0,True,0.0,0,False,0.0,178,1,0
46600,3.01,4.5,5.0,1.0,False,0.0,0,False,100.0,166,0,0
27788,1.81,4.0,4.0,1.13,True,50.0,2,False,100.0,159,0,1
27874,4.31,4.7,3.3,1.1,False,8.3,2,True,58.3,175,1,0
23034,7.08,4.6,3.7,1.0,False,0.0,0,False,50.0,164,1,0
44853,5.84,5.0,4.7,1.0,False,0.0,0,True,87.5,163,0,0
46268,3.87,5.0,5.0,1.0,False,0.0,1,False,66.7,157,0,0
13736,8.15,4.3,5.0,1.0,True,0.0,4,False,75.0,165,1,0
31177,2.26,5.0,3.0,1.0,False,0.0,0,False,50.0,157,0,0
21351,1.64,4.0,3.8,1.16,True,18.2,4,True,18.2,179,1,0
42965,3.11,4.8,4.7,1.08,False,13.6,0,False,72.7,175,1,0
38324,8.56,5.0,3.3,1.03,False,11.1,2,False,66.7,177,1,0
17059,7.94,5.0,5.0,1.0,False,0.0,1,False,100.0,177,0,1
37827,2.26,5.0,5.0,1.0,True,0.0,1,False,0.0,157,0,1
10904,17.95,5.0,4.7,1.0,False,0.0,0,True,88.9,162,0,0
21251,1.56,4.5,5.0,1.08,False,8.3,4,False,83.3,157,1,0
32295,22.46,4.8,5.0,1.0,False,0.0,2,True,50.0,181,0,0
12394,13.82,5.0,5.0,1.0,True,0.0,1,True,0.0,156,0,1
44235,13.49,5.0,5.0,1.0,True,0.0,0,False,0.0,172,0,1
10318,4.67,5.0,1.5,1.0,False,0.0,2,True,100.0,169,0,1
12861,3.7,5.0,5.0,1.0,False,0.0,2,True,33.3,164,0,0
8836,5.99,5.0,4.601559291274656,1.0,False,0.0,1,False,100.0,181,1,0
38922,6.07,5.0,4.601559291274656,1.0,False,0.0,0,False,100.0,162,0,0
12000,7.57,5.0,4.5,1.0,False,0.0,0,True,50.0,171,0,1
22217,2.35,3.0,5.0,1.0,False,0.0,1,False,0.0,157,1,0
42297,7.62,5.0,4.601559291274656,1.0,False,0.0,1,False,100.0,170,0,1
998,18.49,5.0,4.9,1.0,True,0.0,1,True,72.7,154,0,0
28811,1.72,5.0,4.0,1.0,True,0.0,2,False,100.0,167,1,0
2240,1.92,5.0,4.601559291274656,1.0,False,0.0,1,True,50.0,159,0,1
28260,6.96,5.0,5.0,1.08,False,33.3,3,True,66.7,176,1,0
24855,2.52,4.5,5.0,1.0,True,0.0,1,False,50.0,168,1,0
10067,9.09,4.5,5.0,1.0,True,0.0,1,False,0.0,165,1,0
41863,1.08,5.0,4.601559291274656,1.0,True,0.0,2,True,100.0,151,0,1
20062,9.38,5.0,5.0,1.0,True,0.0,0,False,66.7,179,0,0
14048,1.53,5.0,5.0,1.0,False,0.0,1,False,100.0,158,0,0
22934,7.43,5.0,5.0,2.0,True,100.0,0,True,0.0,151,0,0
46270,15.11,5.0,5.0,1.0,False,0.0,1,True,100.0,151,1,0
32936,5.2,5.0,5.0,1.0,False,0.0,0,True,100.0,156,0,0
32630,1.96,5.0,4.0,1.06,True,25.0,0,False,75.0,174,1,0
48108,2.97,4.4,5.0,1.0,True,0.0,2,True,88.9,180,0,1
27470,3.94,5.0,4.6,1.0,False,0.0,7,False,100.0,159,1,0
40737,4.37,4.7,4.7,1.14,False,14.3,2,True,42.9,151,1,0
14260,12.36,4.8,4.0,1.04,False,16.7,1,False,66.7,158,1,0
4860,0.75,5.0,4.5,1.0,False,0.0,2,False,100.0,175,1,0
49214,2.94,5.0,5.0,1.0,False,0.0,1,False,0.0,152,1,0
23528,6.33,3.5,4.5,1.0,False,0.0,2,False,25.0,153,1,0
29478,1.5,4.8,5.0,1.0,False,0.0,2,False,100.0,160,0,1
2556,1.23,4.0,5.0,1.0,True,0.0,0,False,100.0,156,0,1
19477,14.2,5.0,4.601559291274656,1.0,True,0.0,1,False,100.0,169,0,0
33063,2.03,5.0,4.5,1.0,False,0.0,2,False,0.0,172,1,0
36084,13.41,5.0,4.9,1.19,True,16.7,6,True,50.0,165,0,1
41885,8.35,5.0,4.601559291274656,1.0,False,0.0,0,False,100.0,163,0,1
47390,6.49,5.0,5.0,1.0,True,0.0,0,False,0.0,171,0,1
1886,7.55,4.9,4.4,1.0,False,0.0,1,False,66.7,178,0,0
37031,1.11,5.0,4.5,1.0,False,0.0,2,True,100.0,179,1,0
30820,3.4,4.9,5.0,1.1,False,20.0,2,False,60.0,157,0,0
34187,4.29,5.0,5.0,1.13,True,16.7,4,False,100.0,173,0,1
47122,1.82,5.0,4.0,1.63,False,50.0,1,False,100.0,181,0,1
5392,3.35,4.5,4.9,1.09,False,25.0,2,False,100.0,158,0,1
44060,3.3,4.5,5.0,1.0,True,0.0,1,True,33.3,157,0,0
26239,7.56,4.5,5.0,1.0,False,0.0,4,True,50.0,178,0,1
24998,15.56,4.8,4.3,1.0,False,0.0,1,True,100.0,166,1,0
45993,3.23,4.8,4.9,1.03,False,9.4,5,False,59.4,151,0,1
23392,4.64,4.7,5.0,1.07,False,5.9,0,True,64.7,153,0,1
6909,3.76,4.0,3.7,1.0,False,0.0,0,True,50.0,176,1,0
21001,1.96,5.0,4.7,1.0,False,0.0,1,False,66.7,168,1,0
13334,0.71,5.0,5.0,1.0,False,0.0,2,False,100.0,167,1,0
16232,4.34,5.0,5.0,1.07,False,14.3,0,True,71.4,167,0,1
33599,1.66,5.0,4.601559291274656,1.0,False,0.0,1,False,0.0,157,1,0
45920,5.33,4.9,4.9,1.02,False,3.8,5,True,69.2,176,0,0
42371,1.38,5.0,5.0,1.0,False,0.0,1,False,100.0,161,0,1
22772,5.67,4.9,3.9,1.02,False,6.7,0,False,73.3,158,1,0
17369,2.42,4.9,4.0,1.25,True,45.8,4,False,58.3,163,0,1
49937,2.4,4.0,5.0,1.0,True,0.0,0,False,100.0,153,1,0
20878,3.09,4.6,4.9,1.14,False,12.5,4,False,54.2,175,1,0
45460,2.3,4.9,5.0,1.17,False,26.7,9,False,73.3,180,1,0
17550,1.82,3.7,5.0,1.0,False,0.0,4,False,66.7,176,1,0
8664,1.94,5.0,4.601559291274656,1.0,True,0.0,1,True,100.0,161,0,1
22547,3.07,5.0,5.0,1.0,False,0.0,0,False,100.0,154,0,1
30037,5.51,5.0,4.6,1.0,False,0.0,0,False,71.4,166,0,0
3475,2.68,4.7,5.0,1.0,False,0.0,0,False,23.1,170,1,0
41849,4.92,5.0,5.0,1.0,False,0.0,0,False,100.0,177,0,0
3864,4.94,5.0,4.601559291274656,1.0,False,0.0,1,False,100.0,175,0,1
23123,3.15,5.0,4.8,1.0,False,0.0,1,False,45.5,171,1,0
4291,8.94,5.0,4.601559291274656,1.0,False,0.0,0,False,0.0,164,0,1
44711,4.86,5.0,4.601559291274656,1.0,False,0.0,0,False,0.0,177,1,0
12816,3.72,5.0,4.601559291274656,2.5,False,100.0,1,False,100.0,165,1,0
27604,5.34,5.0,4.601559291274656,1.0,True,0.0,0,True,0.0,179,0,0
4941,2.32,5.0,5.0,1.0,False,0.0,0,False,0.0,181,0,1
36717,4.41,4.9,4.5,1.0,False,0.0,0,False,37.5,169,0,1
14549,1.7,3.0,5.0,1.75,True,50.0,0,False,50.0,157,1,0
15189,2.83,5.0,4.0,1.19,False,25.0,0,False,50.0,178,0,1
36735,4.69,5.0,5.0,1.0,True,0.0,1,False,0.0,156,1,0
32918,2.65,5.0,4.5,1.0,False,0.0,0,False,80.0,157,0,1
35760,1.83,4.8,4.7,1.18,False,18.2,3,False,54.5,163,0,1
41884,0.63,5.0,5.0,1.0,False,0.0,2,True,100.0,152,1,0
34664,0.43,5.0,5.0,1.0,True,0.0,0,False,100.0,162,0,1
44209,1.86,5.0,4.601559291274656,1.0,False,0.0,1,False,100.0,158,0,0
36232,3.69,5.0,4.8,1.04,True,14.3,1,False,57.1,174,0,0
13796,1.38,5.0,4.601559291274656,1.0,False,0.0,1,True,100.0,172,0,0
23524,1.29,5.0,4.601559291274656,1.0,False,0.0,0,False,100.0,169,0,1
21586,8.14,3.0,4.5,1.0,False,0.0,0,False,0.0,166,0,1
4303,2.42,4.8,4.6,1.0,False,0.0,8,False,86.7,176,1,0
34315,14.53,5.0,4.2,1.08,True,16.7,6,False,100.0,161,1,0
4749,6.23,4.7,4.601559291274656,1.25,False,33.3,1,False,0.0,163,0,0
28836,2.17,4.6,3.6,1.0,False,0.0,6,False,64.3,176,1,0
18210,1.15,5.0,5.0,1.25,False,100.0,0,False,0.0,154,0,1
27909,6.52,3.3,5.0,1.0,False,0.0,0,False,100.0,172,0,1
22190,7.07,5.0,3.8,1.0,False,0.0,0,False,100.0,161,0,1
44573,27.88,5.0,5.0,1.0,False,0.0,1,True,100.0,168,0,1
41796,1.95,5.0,5.0,1.0,False,0.0,0,True,100.0,152,0,0
37872,3.69,5.0,4.7,1.15,False,40.0,3,False,60.0,151,1,0
30550,5.96,5.0,5.0,1.0,False,0.0,0,True,100.0,181,0,0
33360,7.88,5.0,5.0,1.0,False,0.0,1,False,100.0,169,0,1
26532,4.28,5.0,5.0,1.0,True,0.0,1,False,0.0,157,0,1
10088,3.77,5.0,4.601559291274656,1.0,True,0.0,1,False,100.0,152,1,0
47811,16.38,5.0,4.601559291274656,1.0,True,0.0,1,True,100.0,157,1,0
13158,1.55,4.0,4.8,1.0,False,0.0,0,False,25.0,152,1,0
9790,12.69,5.0,5.0,1.0,False,0.0,1,False,0.0,171,0,1
34018,4.73,4.5,4.601559291274656,1.0,False,0.0,1,False,100.0,175,0,1
33319,8.43,5.0,5.0,1.0,False,0.0,3,True,100.0,173,0,1
2237,2.25,4.9,4.3,1.02,False,10.0,15,False,45.0,171,0,1
26094,1.25,4.5,5.0,2.33,False,66.7,2,True,33.3,158,1,0
46680,6.46,3.0,5.0,1.0,False,0.0,1,False,100.0,153,1,0
2207,1.39,5.0,5.0,1.0,True,0.0,1,False,0.0,157,0,0
25405,2.08,5.0,4.5,1.0,False,0.0,0,True,100.0,175,1,0
14173,3.96,5.0,5.0,1.0,False,0.0,0,False,100.0,151,0,1
11744,4.81,5.0,5.0,1.0,False,0.0,0,False,0.0,162,0,0
29290,1.41,4.8,3.9,1.0,False,0.0,7,False,100.0,161,1,0
38788,7.23,4.3,3.5,1.0,False,0.0,1,False,66.7,164,0,1
17278,3.57,5.0,3.0,1.0,False,0.0,2,False,100.0,161,1,0
3450,3.1,5.0,3.0,1.0,False,0.0,1,False,0.0,157,1,0
45752,2.99,4.8,4.9,1.03,False,4.2,5,True,41.7,157,1,0
16847,2.81,5.0,4.601559291274656,1.0,False,0.0,1,False,0.0,164,1,0
23487,3.1,4.6,4.7,1.03,False,3.6,9,True,73.5,176,1,0
38630,0.94,5.0,4.0,1.0,False,0.0,2,False,0.0,157,1,0
38906,0.17,5.0,4.601559291274656,1.5,True,100.0,0,False,0.0,177,1,0
15285,4.72,4.7,5.0,1.09,False,6.3,2,True,62.5,178,1,0
26719,1.94,4.7,4.7,1.07,False,9.1,5,False,90.9,162,0,1
14801,22.81,5.0,5.0,1.0,False,0.0,0,True,0.0,163,0,1
12570,18.23,5.0,5.0,1.0,True,0.0,2,True,100.0,160,0,1
21326,1.88,4.8,4.3,1.07,False,13.3,8,True,80.0,154,0,0
6152,5.99,4.0,4.601559291274656,1.0,False,0.0,1,True,100.0,169,0,0
5313,8.56,5.0,4.601559291274656,1.0,False,0.0,1,True,0.0,157,0,1
9695,4.55,4.6,3.1,1.0,True,0.0,2,False,100.0,179,1,0
8765,0.69,2.0,1.0,1.0,False,0.0,0,False,100.0,177,1,0
14172,3.8,4.6,4.9,1.05,False,6.3,4,False,71.9,165,0,0
42449,27.87,5.0,4.601559291274656,1.0,False,0.0,1,True,100.0,179,0,1
45123,5.1,4.7,5.0,1.04,False,8.8,6,False,61.8,178,1,0
36204,2.09,5.0,4.5,1.0,False,0.0,0,False,100.0,153,0,0
36908,18.98,5.0,2.5,1.0,False,0.0,0,False,50.0,181,1,0
21365,8.64,5.0,4.0,1.0,False,0.0,1,False,0.0,171,1,0
33153,6.92,5.0,5.0,1.0,False,0.0,5,True,50.0,181,0,0
24089,6.7,4.5,5.0,1.3,False,60.0,0,False,100.0,165,0,0
316,3.83,5.0,5.0,1.04,True,16.7,4,False,66.7,156,0,1
7746,5.91,5.0,4.601559291274656,1.0,False,0.0,1,False,0.0,166,0,1
24683,2.48,4.7,4.8,1.32,False,42.9,1,True,57.1,168,0,1
28348,3.13,4.2,4.3,1.0,False,0.0,9,False,50.0,176,1,0
36686,4.3,5.0,4.0,1.0,True,0.0,2,True,50.0,153,1,0
10688,5.16,4.8,4.8,1.06,False,25.0,0,False,75.0,154,0,0
13148,4.26,5.0,5.0,1.0,True,0.0,1,False,0.0,154,1,0
49529,12.09,4.2,4.0,1.0,False,0.0,2,True,16.7,163,0,1
37205,12.46,5.0,5.0,1.0,False,0.0,2,True,100.0,175,1,0
26356,6.36,5.0,4.601559291274656,3.25,True,100.0,1,False,0.0,177,0,1
37846,3.56,5.0,5.0,1.0,True,0.0,1,False,100.0,154,0,0
10815,26.8,5.0,4.601559291274656,1.0,False,0.0,0,True,100.0,170,1,0
5170,13.25,5.0,4.0,1.0,True,0.0,0,False,100.0,166,0,1
48552,4.03,5.0,4.5,1.0,True,0.0,0,False,37.5,171,0,1
49549,4.33,5.0,5.0,1.0,False,0.0,9,False,73.3,154,0,0
21184,5.92,5.0,5.0,1.04,False,16.7,4,True,50.0,151,0,1
10422,6.53,4.9,4.6,1.14,False,18.2,5,False,68.2,168,1,0
48942,14.17,5.0,5.0,1.0,False,0.0,0,True,100.0,153,1,0
2819,3.07,5.0,4.601559291274656,1.0,False,0.0,1,False,100.0,170,1,0
20669,7.31,5.0,4.601559291274656,1.0,False,0.0,1,False,100.0,165,1,0
29776,13.88,5.0,5.0,1.0,True,0.0,0,True,100.0,171,0,0
22063,19.03,5.0,5.0,1.0,False,0.0,0,True,100.0,153,1,0
7737,3.6,5.0,4.601559291274656,1.0,True,0.0,0,True,0.0,181,1,0
35975,4.18,4.9,3.8,1.06,False,7.7,11,False,69.2,156,1,0
21790,15.6,4.77815819594771,4.601559291274656,1.0,False,0.0,1,False,100.0,173,0,0
45568,5.38,4.8,4.4,1.13,True,18.8,1,False,50.0,171,1,0
33091,1.28,5.0,5.0,1.0,True,0.0,1,True,100.0,167,1,0
15279,1.26,5.0,5.0,1.1,False,40.0,3,False,60.0,179,0,0
45143,4.37,4.8,4.9,1.08,False,7.7,4,False,76.9,153,0,0
16411,3.09,5.0,4.601559291274656,1.0,False,0.0,0,True,100.0,166,1,0
3877,7.71,4.8,4.9,1.01,False,2.9,15,True,65.9,175,1,0
8881,5.54,5.0,4.601559291274656,1.0,False,0.0,1,True,0.0,165,0,1
28071,3.06,5.0,5.0,1.0,False,0.0,3,False,100.0,180,0,1
5802,3.3,5.0,5.0,1.0,True,0.0,1,True,50.0,176,0,0
12556,4.06,5.0,5.0,1.35,False,20.0,2,False,30.0,156,0,0
45044,11.5,4.0,3.8,1.0,False,0.0,4,True,100.0,167,1,0
26425,1.14,5.0,5.0,1.0,False,0.0,0,False,0.0,176,1,0
6074,5.5,4.8,4.8,1.25,False,20.0,2,False,40.0,163,0,0
34498,1.95,4.6,5.0,1.04,True,9.5,20,True,74.7,162,0,0
344,2.56,5.0,4.601559291274656,1.0,False,0.0,1,False,0.0,171,1,0
46050,7.76,5.0,5.0,1.0,False,0.0,2,False,100.0,173,0,0
18953,3.25,4.6,3.5,1.0,True,0.0,6,False,61.5,165,1,0
11114,4.19,4.7,4.2,1.04,True,5.6,1,False,55.6,152,0,0
26014,6.73,5.0,4.601559291274656,1.0,True,0.0,1,False,100.0,159,0,1
5195,9.13,5.0,4.601559291274656,1.25,False,100.0,1,True,0.0,158,0,1
34262,6.77,4.7,4.9,1.06,False,11.8,3,False,23.5,178,1,0
32774,3.29,5.0,4.601559291274656,1.0,False,0.0,0,False,100.0,158,0,1
9273,14.9,5.0,5.0,1.0,False,0.0,0,True,100.0,179,1,0
18997,1.82,3.7,5.0,1.0,True,0.0,1,False,33.3,177,1,0
1666,8.66,5.0,4.601559291274656,1.0,False,0.0,1,False,0.0,174,1,0
5577,3.53,5.0,4.2,1.05,False,9.1,6,False,72.7,161,1,0
13151,3.05,4.8,5.0,1.0,False,0.0,0,True,100.0,160,0,1
46774,11.73,4.0,5.0,1.0,False,0.0,3,False,66.7,168,0,1
14381,12.33,4.0,5.0,1.0,True,0.0,1,False,100.0,173,0,1
18885,4.62,4.6,4.0,1.0,False,0.0,5,True,100.0,168,0,0
34806,7.01,4.7,4.5,1.07,False,10.0,0,True,60.0,158,1,0
46939,7.71,5.0,4.601559291274656,1.0,True,0.0,1,False,0.0,156,1,0
22031,5.93,5.0,5.0,1.0,False,0.0,1,True,100.0,178,0,1
45360,0.75,5.0,5.0,1.0,False,0.0,1,False,0.0,170,1,0
26450,12.44,4.8,5.0,1.0,True,0.0,5,True,62.5,174,1,0
13975,7.51,5.0,5.0,1.0,False,0.0,0,False,100.0,165,0,1
46961,4.86,5.0,5.0,1.0,False,0.0,2,True,100.0,175,1,0
38836,14.08,5.0,4.601559291274656,1.0,False,0.0,0,True,0.0,157,0,1
42783,6.92,4.7,3.5,1.0,False,0.0,1,True,65.5,171,1,0
26445,2.54,4.6,4.8,1.27,False,31.8,2,True,50.0,165,0,0
34842,25.93,5.0,4.5,1.5,True,50.0,0,False,100.0,170,1,0
12299,3.32,5.0,4.7,1.09,False,12.5,4,True,75.0,163,0,1
10124,35.33,5.0,5.0,1.0,True,0.0,1,False,100.0,164,0,0
41258,2.48,5.0,5.0,1.0,True,0.0,1,True,0.0,156,1,0
45287,14.34,5.0,4.601559291274656,3.25,False,100.0,1,True,0.0,151,1,0
7426,9.46,5.0,5.0,1.0,True,0.0,0,False,66.7,175,0,0
4613,3.51,3.0,5.0,1.13,False,50.0,1,True,0.0,156,1,0
17911,5.01,5.0,4.601559291274656,1.0,True,0.0,1,True,100.0,151,1,0
6587,1.94,5.0,5.0,1.0,False,0.0,2,True,100.0,181,1,0
26395,3.18,4.77815819594771,4.601559291274656,1.0,True,0.0,1,False,100.0,151,0,1
33938,4.65,4.8,5.0,1.0,False,0.0,4,True,56.3,158,1,0
46442,12.49,3.0,4.601559291274656,1.0,True,0.0,1,True,0.0,179,1,0
